timestamp,open,high,low,close,volume
2021-10-05,139.49,142.24,139.36,141.11,80861062.0
2021-10-06,139.47,142.15,138.37,142.0,83221119.0
2021-10-07,143.06,144.215,142.72,143.29,61732656.0
2021-10-08,144.03,144.1781,142.56,142.9,58773155.0
2021-10-11,142.27,144.81,141.81,142.81,64452219.0
2021-10-12,143.23,143.25,141.0401,141.51,73035859.0
2021-10-13,141.235,141.4,139.2,140.91,78762721.0
2021-10-14,142.11,143.88,141.51,143.76,69907100.0
2021-10-15,143.77,144.895,143.51,144.84,67940334.0
2021-10-18,143.445,146.84,143.16,146.55,85589175.0
2021-10-19,147.01,149.17,146.55,148.76,76378894.0
2021-10-20,148.7,149.7539,148.12,149.26,58418788.0
2021-10-21,148.81,149.64,147.87,149.48,61420990.0
2021-10-22,149.69,150.18,148.64,148.69,58883443.0
2021-10-25,148.68,149.37,147.6211,148.64,50720556.0
2021-10-26,149.33,150.84,149.0101,149.32,60893395.0
2021-10-27,149.36,149.73,148.49,148.85,56094929.0
2021-10-28,149.82,153.165,149.72,152.57,100077888.0
2021-10-29,147.215,149.94,146.4128,149.8,124953168.0
2021-11-01,148.985,149.7,147.8,148.96,73396551.0
2021-11-02,148.66,151.57,148.65,150.02,68922374.0
2021-11-03,150.39,151.97,149.82,151.49,54511534.0
2021-11-04,151.58,152.43,150.64,150.96,60394616.0
2021-11-05,151.89,152.2,150.06,151.28,65463883.0
2021-11-08,151.41,151.57,150.16,150.44,55020868.0
2021-11-09,150.2,151.428,150.0601,150.81,56573449.0
2021-11-10,150.02,150.13,147.85,147.92,65187092.0
2021-11-11,148.96,149.43,147.681,147.87,40999950.0
2021-11-12,148.43,150.4,147.48,149.99,63245197.0
2021-11-15,150.37,151.88,149.43,150.0,59222803.0
2021-11-16,149.94,151.488,149.34,151.0,59256210.0
2021-11-17,150.995,155.0,150.99,153.49,88807000.0
2021-11-18,153.71,158.67,153.05,157.87,137827673.0
2021-11-19,157.65,161.02,156.5328,160.55,117305597.0
2021-11-22,161.68,165.7,161.0,161.02,117467889.0
2021-11-23,161.12,161.8,159.0601,161.41,96041899.0
2021-11-24,160.75,162.14,159.64,161.94,69463623.0
2021-11-26,159.565,160.45,156.36,156.81,76959752.0
2021-11-29,159.37,161.19,158.7901,160.24,88748217.0
2021-11-30,159.985,165.52,159.92,165.3,174048056.0
2021-12-01,167.48,170.3,164.53,164.77,152423003.0
2021-12-02,158.735,164.2,157.8,163.76,136739174.0
2021-12-03,164.02,164.96,159.72,161.84,118023116.0
2021-12-06,164.29,167.8799,164.28,165.32,107496982.0
2021-12-07,169.08,171.58,168.34,171.18,120405352.0
2021-12-08,172.125,175.96,170.7,175.08,116998901.0
2021-12-09,174.91,176.75,173.92,174.56,108923739.0
2021-12-10,175.205,179.63,174.69,179.45,115402731.0
2021-12-13,181.115,182.13,175.53,175.74,153237019.0
2021-12-14,175.25,177.74,172.21,174.33,139380382.0
2021-12-15,175.11,179.5,172.3108,179.3,131063257.0
2021-12-16,179.28,181.14,170.75,172.26,150185843.0
2021-12-17,169.93,173.47,169.69,171.14,195923441.0
2021-12-20,168.28,170.58,167.46,169.75,107499114.0
2021-12-21,171.555,173.2,169.12,172.99,91185905.0
2021-12-22,173.04,175.86,172.15,175.64,92135303.0
2021-12-23,175.85,176.8499,175.27,176.28,68356567.0
2021-12-27,177.085,180.42,177.07,180.33,74919582.0
2021-12-28,180.16,181.33,178.53,179.29,79144339.0
2021-12-29,179.33,180.63,178.14,179.38,62348931.0
2021-12-30,179.47,180.57,178.09,178.2,59773014.0
2021-12-31,178.085,179.23,177.26,177.57,61661433.0
2022-01-03,177.83,182.88,177.71,182.01,104701220.0
2022-01-04,182.63,182.94,179.12,179.7,99310438.0
2022-01-05,179.61,180.17,174.64,174.92,94537602.0
2022-01-06,172.7,175.3,171.64,172.0,96903955.0
2022-01-07,172.89,174.14,171.03,172.17,86709147.0
2022-01-10,169.08,172.5,168.17,172.19,106765552.0
2022-01-11,172.32,175.18,170.82,175.08,75937685.0
2022-01-12,176.12,177.18,174.82,175.53,74805173.0
2022-01-13,175.78,176.62,171.79,172.19,84505760.0
2022-01-14,171.34,173.78,171.09,173.07,80440780.0
2022-01-18,171.51,172.54,169.405,169.8,90500236.0
2022-01-19,170.0,171.08,165.94,166.23,92914792.0
2022-01-20,166.98,169.68,164.18,164.51,91420515.0
2022-01-21,164.415,166.33,162.3,162.41,122848858.0
2022-01-24,160.02,162.3,154.7,161.62,162706686.0
2022-01-25,158.98,162.76,157.02,159.78,115798367.0
2022-01-26,163.5,164.3894,157.82,159.69,108275308.0
2022-01-27,162.45,163.84,158.28,159.22,121954638.0
2022-01-28,165.71,170.35,162.8,170.33,179935660.0
2022-01-31,170.16,175.0,169.51,174.78,115541590.0
2022-02-01,174.01,174.84,172.31,174.61,86213911.0
2022-02-02,174.745,175.88,173.33,175.84,84914256.0
2022-02-03,174.48,176.2399,172.12,172.9,89418074.0
2022-02-04,171.68,174.1,170.68,172.39,82465400.0
2022-02-07,172.86,173.9458,170.95,171.66,77251204.0
2022-02-08,171.73,175.35,171.43,174.83,74829217.0
2022-02-09,176.05,176.65,174.9,176.28,71285038.0
2022-02-10,174.14,175.48,171.55,172.12,90865899.0
2022-02-11,172.33,173.08,168.04,168.64,98670687.0
2022-02-14,167.37,169.58,166.56,168.88,86185530.0
2022-02-15,170.97,172.95,170.25,172.79,64286320.0
2022-02-16,171.85,173.34,170.05,172.55,61177398.0
2022-02-17,171.03,171.91,168.47,168.88,69589344.0
2022-02-18,169.82,170.5413,166.19,167.3,82772674.0
2022-02-22,164.98,166.69,162.15,164.32,90457637.0
2022-02-23,165.54,166.15,159.75,160.07,90009247.0
2022-02-24,152.58,162.85,152.0,162.74,141147540.0
2022-02-25,163.84,165.12,160.8738,164.85,91974222.0
